kernel_name,Metric Name,AI generated Metric Value,Reference Metric Value,Difference,Metric Unit
outer_matmul_kernel,Average SMSP Active Cycles,N/A,143.34,N/A,cycle
outer_matmul_kernel,Total SMSP Elapsed Cycles,N/A,2579544,N/A,cycle
outer_matmul_kernel,Achieved of Possible Occupancy,N/A,0.0622,N/A,%
outer_matmul_kernel,Cosine Similarity,N/A,N/A,N/A,
outer_matmul_kernel,compiles,True,True,N/A,
outer_vector_add_kernel,DRAM Frequency,N/A,1574159021.41,N/A,hz
outer_vector_add_kernel,SM Frequency,N/A,1333823107.80,N/A,hz
outer_vector_add_kernel,Elapsed Cycles,N/A,4656,N/A,cycle
outer_vector_add_kernel,Memory Throughput,N/A,11.56,N/A,%
outer_vector_add_kernel,DRAM Throughput,N/A,0.04,N/A,%
outer_vector_add_kernel,Duration,N/A,3488,N/A,ns
outer_vector_add_kernel,L1/TEX Cache Throughput,N/A,73.85,N/A,%
outer_vector_add_kernel,L2 Cache Throughput,N/A,13.01,N/A,%
outer_vector_add_kernel,SM Active Cycles,N/A,10.83,N/A,cycle
outer_vector_add_kernel,Compute (SM) Throughput,N/A,0.01,N/A,%
outer_vector_add_kernel,Block Size,N/A,128,N/A,
outer_vector_add_kernel,Cluster Size,N/A,0,N/A,
outer_vector_add_kernel,Grid Size,N/A,1,N/A,
outer_vector_add_kernel,Registers Per Thread,N/A,22,N/A,register/thread
outer_vector_add_kernel,Shared Memory Configuration Size,N/A,32768,N/A,byte
outer_vector_add_kernel,Driver Shared Memory Per Block,N/A,1024,N/A,byte/block
outer_vector_add_kernel,Dynamic Shared Memory Per Block,N/A,0,N/A,byte/block
outer_vector_add_kernel,Static Shared Memory Per Block,N/A,0,N/A,byte/block
outer_vector_add_kernel,# SMs,N/A,132,N/A,SM
outer_vector_add_kernel,Threads,N/A,128,N/A,thread
outer_vector_add_kernel,Uses Green Context,N/A,0,N/A,
outer_vector_add_kernel,Waves Per SM,N/A,0.00,N/A,
outer_vector_add_kernel,Max Active Clusters,N/A,0,N/A,cluster
outer_vector_add_kernel,Max Cluster Size,N/A,8,N/A,block
outer_vector_add_kernel,Overall GPU Occupancy,N/A,0,N/A,%
outer_vector_add_kernel,Cluster Occupancy,N/A,0,N/A,%
outer_vector_add_kernel,Block Limit Barriers,N/A,32,N/A,block
outer_vector_add_kernel,Block Limit SM,N/A,32,N/A,block
outer_vector_add_kernel,Block Limit Registers,N/A,21,N/A,block
outer_vector_add_kernel,Block Limit Shared Mem,N/A,32,N/A,block
outer_vector_add_kernel,Block Limit Warps,N/A,16,N/A,block
outer_vector_add_kernel,Theoretical Active Warps per SM,N/A,64,N/A,warp
outer_vector_add_kernel,Theoretical Occupancy,N/A,100,N/A,%
outer_vector_add_kernel,Achieved Occupancy,N/A,6.21,N/A,%
outer_vector_add_kernel,Achieved Active Warps Per SM,N/A,3.97,N/A,warp
outer_vector_add_kernel,Average DRAM Active Cycles,N/A,2,N/A,cycle
outer_vector_add_kernel,Total DRAM Elapsed Cycles,N/A,263552,N/A,cycle
outer_vector_add_kernel,Average L1 Active Cycles,N/A,10.83,N/A,cycle
outer_vector_add_kernel,Total L1 Elapsed Cycles,N/A,614120,N/A,cycle
outer_vector_add_kernel,Average L2 Active Cycles,N/A,1143.33,N/A,cycle
outer_vector_add_kernel,Total L2 Elapsed Cycles,N/A,446592,N/A,cycle
outer_vector_add_kernel,Average SM Active Cycles,N/A,10.83,N/A,cycle
outer_vector_add_kernel,Total SM Elapsed Cycles,N/A,614120,N/A,cycle
outer_vector_add_kernel,Average SMSP Active Cycles,N/A,10.78,N/A,cycle
outer_vector_add_kernel,Total SMSP Elapsed Cycles,N/A,2456480,N/A,cycle
outer_vector_add_kernel,Achieved of Possible Occupancy,N/A,0.0621,N/A,%
outer_vector_add_kernel,Cosine Similarity,N/A,N/A,N/A,
outer_vector_add_kernel,compiles,True,True,N/A,
softmax_kernel,DRAM Frequency,N/A,1584229390.68,N/A,hz
softmax_kernel,SM Frequency,N/A,1317067792.34,N/A,hz
softmax_kernel,Elapsed Cycles,N/A,15811,N/A,cycle
softmax_kernel,Memory Throughput,N/A,40.03,N/A,%
softmax_kernel,DRAM Throughput,N/A,19.69,N/A,%
softmax_kernel,Duration,N/A,11904,N/A,ns
softmax_kernel,L1/TEX Cache Throughput,N/A,59.28,N/A,%
softmax_kernel,L2 Cache Throughput,N/A,34.52,N/A,%
softmax_kernel,SM Active Cycles,N/A,10585.90,N/A,cycle
softmax_kernel,Compute (SM) Throughput,N/A,39.58,N/A,%
softmax_kernel,Block Size,N/A,256,N/A,
softmax_kernel,Cluster Size,N/A,0,N/A,
softmax_kernel,Grid Size,N/A,1056,N/A,
softmax_kernel,Registers Per Thread,N/A,32,N/A,register/thread
softmax_kernel,Shared Memory Configuration Size,N/A,135168,N/A,byte
softmax_kernel,Driver Shared Memory Per Block,N/A,1024,N/A,byte/block
softmax_kernel,Dynamic Shared Memory Per Block,N/A,12320,N/A,byte/block
softmax_kernel,Static Shared Memory Per Block,N/A,0,N/A,byte/block
softmax_kernel,# SMs,N/A,132,N/A,SM
softmax_kernel,Threads,N/A,270336,N/A,thread
softmax_kernel,Uses Green Context,N/A,0,N/A,
softmax_kernel,Waves Per SM,N/A,1,N/A,
softmax_kernel,Max Active Clusters,N/A,0,N/A,cluster
softmax_kernel,Max Cluster Size,N/A,8,N/A,block
softmax_kernel,Overall GPU Occupancy,N/A,0,N/A,%
softmax_kernel,Cluster Occupancy,N/A,0,N/A,%
softmax_kernel,Block Limit Barriers,N/A,32,N/A,block
softmax_kernel,Block Limit SM,N/A,32,N/A,block
softmax_kernel,Block Limit Registers,N/A,8,N/A,block
softmax_kernel,Block Limit Shared Mem,N/A,10,N/A,block
softmax_kernel,Block Limit Warps,N/A,8,N/A,block
softmax_kernel,Theoretical Active Warps per SM,N/A,64,N/A,warp
softmax_kernel,Theoretical Occupancy,N/A,100,N/A,%
softmax_kernel,Achieved Occupancy,N/A,86.40,N/A,%
softmax_kernel,Achieved Active Warps Per SM,N/A,55.29,N/A,warp
softmax_kernel,Average DRAM Active Cycles,N/A,3712.33,N/A,cycle
softmax_kernel,Total DRAM Elapsed Cycles,N/A,905216,N/A,cycle
softmax_kernel,Average L1 Active Cycles,N/A,10585.90,N/A,cycle
softmax_kernel,Total L1 Elapsed Cycles,N/A,2069368,N/A,cycle
softmax_kernel,Average L2 Active Cycles,N/A,11801.43,N/A,cycle
softmax_kernel,Total L2 Elapsed Cycles,N/A,1531392,N/A,cycle
softmax_kernel,Average SM Active Cycles,N/A,10585.90,N/A,cycle
softmax_kernel,Total SM Elapsed Cycles,N/A,2069368,N/A,cycle
softmax_kernel,Average SMSP Active Cycles,N/A,10592.60,N/A,cycle
softmax_kernel,Total SMSP Elapsed Cycles,N/A,8277472,N/A,cycle
softmax_kernel,Achieved of Possible Occupancy,N/A,0.8640000000000001,N/A,%
softmax_kernel,Cosine Similarity,N/A,N/A,N/A,
softmax_kernel,compiles,True,True,N/A,
